IDX,name,address,postcode,company,job,phone_number,email,user_name,ip_address,credit_card_number,date,total_int,total_float,total_int1,total_int2,total_int3
5464,박민지,경상남도 당진시 봉은사8길 (영희홍김면),13532,우문김,배관 세정원 및 방역원,061-076-****,iujin@naver.com,jiweon31,10.33.117.141,4748119616038185,1979-08-10,97,2.55211452110387,108219,323,7403
5465,박지민,세종특별자치시 강동구 양재천가,27320,(유) 박김한,광석 및 석제품 가공기 조작원,053-041-****,seongsu04@dreamwiz.com,wbag,172.18.253.126,565186116945,2013-05-19,69,3.977693827456,881145,140,4351
5466,김옥자,제주특별자치도 양평군 영동대6가,55051,박이,냉동/냉장 /공조기 설치 및 정비원,033-950-****,iminjae@gmail.com,fcoe,172.23.220.12,2269676773765408,1974-05-08,1,8.9690831448341,946229,453,8296
5467,최수민,대구광역시 서대문구 삼성거리 (정호최마을),40443,권강,감독 및 기술감독,011-910-****,oeungyeong@yu.org,ian,10.198.122.143,4110912169193695833,2014-05-12,54,6.15566,390742,152,7297
5468,이하은,세종특별자치시 강남구 강남대8가,26883,주식회사 최,판금원,018-959-****,gimjaehyeon@live.com,seongho61,192.168.108.242,4072874383503,1989-11-26,33,8.893191,251953,69,9550
5469,임춘자,인천광역시 동구 언주87로,45690,윤한윤,환경/청소 및 경비 관련 관리자,064-796-****,jeongnam68@yu.net,kyang,192.168.147.229,4836326541163810917,1978-01-30,51,8.12435490452,490880,650,2068
5470,김도현,전라북도 평택시 역삼길 (정수조고면),23172,주식회사 황,수의사,041-251-****,jihyegang@yuhanhoesa.com,jomisug,172.23.55.221,213185112385838,2018-11-26,49,3.67,834221,677,6330
5471,김민서,제주특별자치도 충주시 언주2로 (준서이홍리),7843,배이김,가사 도우미,070-1459-****,dohyeonno@dreamwiz.com,eunseo44,10.62.212.65,3504355003671628,1995-04-07,72,6.37450719452426,506392,787,9955
5472,김진우,인천광역시 강서구 강남대로,82587,김우,병무행정 사무원,016-754-****,boram29@naver.com,hayunju,10.75.58.253,3565673973331080,2009-09-08,71,2.847539667214,117155,198,8979
5473,이지혜,인천광역시 북구 영동대304로,8587,(유) 우송김,기타 여가 및 스포츠 관련 종사원,053-366-****,yeongsu45@daum.net,pgim,10.127.68.217,4257499890558,1976-04-23,39,1.628883454,212793,156,8295
5474,오아름,부산광역시 중랑구 서초대길 (순자김김리),95634,(유) 최,임산물채취 및 기타 임업 관련 종사원,051-586-****,seoyeon45@hotmail.com,eunjugim,10.169.65.3,579518762912,1977-03-25,99,1.705490158782,135362,695,7949
5475,장정남,전라남도 청주시 흥덕구 반포대거리,22059,(유) 김,금속공작기계 조작원,041-726-****,hayun02@jusighoesa.com,siu64,172.20.134.49,4912490625805,1986-02-28,35,8.5658723,714817,449,4053
5476,권서현,부산광역시 용산구 백제고분529로 (은영박마을),60912,(유) 남송김,기타 제조관련 기계 조작원,063-442-****,gwangsugim@ju.net,sunjagim,10.72.249.216,580226700699,1974-04-15,63,7.3676922200586,344291,268,4478
5477,이윤서,울산광역시 중랑구 서초대로 (명숙박면),49486,(유) 최,애완동물 미용사,032-739-****,sanghungim@hanmail.net,gimhyeonji,10.159.236.170,4818402555172,2021-03-15,25,3.10455,837535,664,7112
5478,허지민,울산광역시 서대문구 선릉가,87393,(주) 하,의회의원/고위공무원 및 공공단체임원,02-9994-****,gimeunyeong@nate.com,kgim,172.29.115.185,180021104571631,1975-10-11,70,3.697,604151,12,8160
5479,이민재,서울특별시 영등포구 선릉0가,95642,윤박류,생명과학 연구원,054-246-****,imigyeong@jusighoesa.kr,sunjaim,192.168.192.88,4775679899156,2004-12-10,14,4.39007623,772005,262,5402
5480,김정훈,충청북도 고양시 일산동구 논현25가,86890,유한회사 이조박,매장계산원 및 요금정산원,041-227-****,wgim@ju.net,jgim,10.52.238.222,4592585532091028,1975-05-17,84,7.6149911664,276691,982,9379
5481,박도현,강원도 삼척시 논현길 (광수이마을),81072,유한회사 박김황,감정평가 전문가,055-647-****,ei@baggim.com,seongsui,172.30.116.190,2282966470041556,2002-01-11,60,4.6406812759,257193,30,3989
5482,손지우,광주광역시 영등포구 선릉580로 (영진우읍),6884,유한회사 장김구,기타 서비스관련 단순 종사원,052-379-****,gyeonghyi24@hanabae.com,donghyeonu,172.17.0.83,38086928533046,1972-04-15,69,8.2,221130,919,9523
5483,김영식,제주특별자치도 충주시 서초대50로,31989,김류김,양장 및 양복 제조원,010-1757-****,hyeonu18@yu.net,si,192.168.108.183,3561468040171989,1974-09-28,14,6.2,792670,573,6147
5484,이지훈,충청북도 연천군 언주로,45648,이권박,도금 및 금속분무기 조작원,010-6111-****,jihun39@dreamwiz.com,qjang,10.188.97.113,6011858089369057,1975-03-27,94,6.382904723,394559,447,5370
5485,이지혜,충청남도 증평군 강남대로,56238,권김노,철도 기관차 및 전동차 정비원,019-355-****,bi@daum.net,caeweon33,172.20.37.114,4316585211066903529,1986-06-20,67,8.8145017348629,115599,259,4539
5486,김광수,경기도 시흥시 봉은사거리,97841,장박,관세행정 사무원,064-795-****,jiweonhong@live.com,seoyeongbag,192.168.139.53,4418904607348,1973-10-16,79,2.7,995643,538,3298
5487,우정호,강원도 태안군 강남대57로 (예진양마을),29272,이강,기술 영업원,064-793-****,jihyeoni@live.com,tgim,192.168.156.243,4593566410614811047,2008-08-23,25,5.5041,807483,800,3812
5488,이순자,경상북도 태안군 선릉089로,17146,유한회사 이김박,간호조무사,041-567-****,jeongunggim@yu.com,seungminhong,172.16.109.221,346034775945704,1995-01-07,83,8.819586,522564,410,7874
5489,김민재,제주특별자치도 횡성군 도산대680거리 (도윤차리),19179,(주) 김,대학 교육조교,033-129-****,seongjinu@coegimryu.com,eunseoi,10.131.252.223,30554785137852,2011-08-19,50,2.25,564282,269,1122
5490,박지영,부산광역시 중랑구 서초대거리,85645,류박,검표원,052-051-****,wbag@hotmail.com,coejunseo,192.168.164.140,3516642318328093,2013-02-25,38,1.4831373344326,296376,942,1523
5491,김정희,충청북도 태안군 논현로,42509,(유) 박백이,화물차 및 특수차 운전원,010-5249-****,jaehyeongim@gimi.com,aju,192.168.14.147,4477889882068101,2004-07-17,67,6.63645,501179,193,8314
5492,박유진,서울특별시 성동구 석촌호수로,65372,(유) 문,감정평가 전문가,054-761-****,yunhyeonu@yuhanhoesa.net,coeyeweon,10.175.83.181,3592731868237593,1982-06-08,6,8.5162,835917,302,9563
5493,이준서,부산광역시 관악구 강남대67로 (정식허배동),88694,(유) 김,화학제품 생산기 조작원,062-991-****,hyeonjeong53@munmun.kr,bgim,172.29.192.132,3550287166929654,1981-02-09,76,1.748824497,480099,419,1698
5494,이순옥,대구광역시 동대문구 백제고분7거리 (경자김장읍),87198,(주) 박,냉/난방 관련 설비 조작원,02-8994-****,juweongim@jusighoesa.com,myeongjayu,172.27.212.65,4030259452673,2015-09-14,95,8.3,618393,42,5089
5495,양병철,제주특별자치도 금산군 오금가,63492,(유) 손,상품기획 전문가,043-695-****,songhayun@ju.net,seonyeonggim,192.168.80.141,4765088490473230,1973-10-25,78,3.994,327265,881,185
5496,김현우,충청북도 평택시 석촌호수100가 (민지송면),83080,김안심,패션 디자이너,070-4939-****,seonghohwang@dreamwiz.com,eunyeonggim,172.23.162.105,4370478345559,2012-01-27,27,8.630165,611836,302,4777
5497,황유진,서울특별시 강북구 역삼길,91742,이김류,재단사,043-319-****,jieun34@naver.com,jjeong,10.69.69.165,4350637752578017628,1999-10-30,73,7.391452,375389,136,5240
5498,이중수,세종특별자치시 광진구 강남대가,71124,유한회사 강박김,임산물채취 및 기타 임업 관련 종사원,041-892-****,vjang@yungimcoe.org,mgim,192.168.31.6,30126044928254,2002-04-28,84,1.462,857874,565,5020
5499,이성진,충청북도 진천군 잠실로,4816,배박,안마사,02-8186-****,coemijeong@goi.com,bagsugja,172.18.51.247,6011027650779132,2018-04-16,20,8.732,655060,876,9965
5500,최유진,경상북도 가평군 반포대길 (시우박리),88485,류김,문리 및 어학 강사,016-679-****,gimjihye@naver.com,gimsugja,172.23.19.81,3503179228199897,1991-07-04,69,4.54968492,979794,556,175
5501,오은정,충청북도 괴산군 강남대7가 (경자이김읍),21175,주식회사 김,세무사,070-1178-****,yunjuweon@gmail.com,jiyeong13,10.18.98.182,6502576886314219,2003-08-04,49,8.51,682878,307,3597
5502,이지혜,경기도 안산시 단원구 압구정로 (은영최리),74829,성이,가수 및 성악가,016-584-****,gimeunji@gweonsongjeong.kr,jiyeon08,10.196.101.218,3583879941843472,1991-04-24,16,5.2901431026,302619,770,5346
5503,한미경,부산광역시 중랑구 도산대819길 (서윤엄읍),21538,안황이,미용사,042-584-****,mseo@coei.org,sanghyeongim,10.87.21.19,3589352054730765,1988-08-17,34,2.3811134,670181,801,8913
5504,강순자,세종특별자치시 동구 잠실거리,28172,송이백,장학관/연구관 및 교육 관련 전문가,063-908-****,gyeongsugim@hotmail.com,gimmyeongsug,192.168.68.181,2243759108765979,1997-11-24,68,2.561823230742,954985,449,2166
5505,오영순,경상북도 부천시 원미구 잠실7가 (현지김안마을),44060,(주) 윤,무용가 및 안무가,055-375-****,hayun89@daum.net,seongjingim,192.168.82.189,4409082774264482,2002-12-25,85,2.4,876764,615,2655
5506,김지후,제주특별자치도 홍천군 학동길 (영순이박마을),95768,권송,바닥재 시공원,052-604-****,donghyeongim@gimgim.com,minsugim,172.16.237.223,5216534373250528,1974-04-20,60,5.28,967216,272,2195
5507,오지연,서울특별시 중랑구 언주가,30816,장이장,구두 미화원,033-550-****,qmun@igimgim.com,gimogsun,10.81.233.151,3586206498643104,1973-01-16,38,4.428,870530,339,3215
5508,이정숙,대구광역시 중랑구 영동대거리 (민준임박면),78156,박진,바텐더,042-337-****,hyeonjun45@hanibag.com,jieuni,192.168.124.73,349872210436400,2012-01-22,72,4.5118047833634,47945,483,1561
5509,차수진,대전광역시 양천구 영동대가 (경수하면),72055,오윤이,지휘자/작곡가 및 연주가,053-009-****,jeongsuggim@hotmail.com,qi,172.29.22.146,3535579543369640,1975-01-12,76,6.4184801097,397493,364,8114
5510,박민석,충청남도 진천군 가락거리 (옥순백읍),37911,서황이,변호사,016-450-****,gimseoyeong@naver.com,yejun26,192.168.211.117,213188624868440,1983-08-20,20,7.5939,756924,917,7342
5511,박영숙,충청북도 청주시 청원구 오금03거리 (도윤홍서마을),74216,유김문,공업 배관공,018-587-****,hyeonjuno@ju.com,gweonjunseo,10.168.28.153,30211128178842,2005-05-08,46,7.216,537043,576,2847
5512,김미영,제주특별자치도 제천시 가락가,4008,주식회사 윤이강,화가 및 조각가,041-459-****,bagmiyeong@yu.kr,coeseongho,10.199.45.64,4153527232084227,2011-02-19,46,5.246115824594,106084,358,9551
5513,최채원,인천광역시 동작구 반포대269가,71638,장박,상품 대여원,032-997-****,sanghyeoncoe@live.com,qi,192.168.139.66,4961466530857491882,2015-06-17,84,3.2,387593,495,6911
5514,최성현,경기도 천안시 서북구 개포42로 (영수이면),45334,(주) 배이이,상점 판매원,070-9872-****,bgim@daum.net,jbag,192.168.111.240,2347627486046251,2015-12-23,41,1.57,634308,500,8067
5515,박정수,충청남도 시흥시 강남대로,27220,이강,상품중개인 및 경매사,055-182-****,hyejinryu@jusighoesa.kr,minjungim,172.24.243.62,564731170846,2016-10-31,51,2.21928688368,781602,851,2462
5516,박정희,대구광역시 은평구 백제고분47거리,24889,최장,결혼 상담원 및 웨딩플래너,062-789-****,jiu96@naver.com,yeongmi51,172.21.243.106,3510918844814996,2011-07-14,78,1.180478954,887008,594,870
5517,김시우,충청남도 청주시 흥덕구 영동대349가,80011,주식회사 이,기타 판매관련 단순 종사원,062-740-****,seonyeong50@hotmail.com,gimjunseo,192.168.9.43,4999885952132834,1982-04-20,24,7.44003788473,252295,450,5681
5518,이영희,경상남도 증평군 반포대3가 (광수김면),16591,주식회사 나문심,전기 및 전자 설비 조작원,032-746-****,jeonjeongsu@gimbagi.com,wheo,10.78.91.64,3567306725063663,1972-03-10,52,7.0,247318,771,2802
5519,이현주,강원도 광명시 언주로,11218,(주) 박김최,장기 부사관 및 준위,052-705-****,siugim@yuhanhoesa.net,gwangsugim,10.85.116.119,3557835995001039,2012-08-13,16,5.16441971568,467507,830,1450
5520,이도윤,세종특별자치시 금천구 가락로,35183,(주) 황한이,미용사,033-068-****,yeongho80@daum.net,ci,10.134.59.199,676342304042,2017-05-14,75,7.57,229044,519,900
5521,김준영,대전광역시 중구 서초중앙30가,84669,주식회사 구,양장 및 양복 제조원,061-434-****,sujinbag@gmail.com,subingim,192.168.174.188,4061428971220893,2019-12-08,20,4.9107,300195,998,6881
5522,류예지,경기도 김포시 강남대거리 (서영김동),74114,김김이,성직자,018-517-****,jinubag@hanmail.net,hyeonjuhwang,172.23.123.187,4791940691549982493,1975-01-07,95,3.9366241123,417957,585,762
5523,양영진,대전광역시 강서구 영동대로 (성호박면),48201,(주) 김,농업용 및 기타 기계장비 설치 및 정비원,064-764-****,junhyeogbag@nate.com,gimminjun,10.65.115.199,30410461140597,1971-07-27,2,1.902891814249,291388,239,8863
5524,양승민,충청북도 양평군 서초대가,52425,김김김,산업전공,054-559-****,coeseonyeong@live.com,qcoe,172.19.152.253,3588137576682094,1971-09-13,20,4.9372773868292,174282,406,4897
5525,이서준,전라북도 시흥시 선릉7가,5567,전김,신용 추심원,032-533-****,yeongilbag@live.com,coegyeongja,10.228.49.133,345339232212973,1975-07-28,30,4.28890141,630753,112,431
5526,차지훈,대전광역시 은평구 봉은사로 (종수배읍),48003,(주) 이이김,택시 운전원,02-5476-****,mo@jusighoesa.com,eunjusong,10.154.123.142,3533324417672833,1996-04-12,71,8.51,794963,670,4371
5527,장상훈,경상북도 보은군 개포로,86921,강박강,방문 판매원,011-432-****,jiu84@naver.com,gangsujin,10.161.113.243,3588938342487522,2003-03-07,79,7.814229,209011,153,3445
5528,오동현,경상남도 금산군 양재천가 (승민이이리),1549,윤박김,기타 종교관련 종사자,019-846-****,jiyeongi@heohong.kr,ugim,172.30.222.232,6011878450292050,2005-06-16,36,8.1688506262013,294321,335,3739
5529,이민수,대구광역시 북구 압구정로,21356,(주) 이이김,작가 및 관련 전문가,011-505-****,jihuyang@gimgim.com,sgim,192.168.224.246,4158109287815865,2004-03-26,7,3.401481002,550222,539,6072
5530,임혜진,강원도 옥천군 압구정거리,50349,(유) 장김이,제품 생산관련 관리자,042-283-****,junseohwang@yungo.com,lheo,192.168.110.97,344402914796985,2014-06-27,48,5.33,844602,806,4019
5531,강정남,경기도 홍천군 개포길 (예은심하마을),77973,박박,제품 및 광고 영업원,043-406-****,seunghyeon76@nate.com,namyeongjin,192.168.11.143,345695477151675,1993-11-20,82,7.3866316,914189,581,8548
5532,이민지,대전광역시 북구 강남대가,37421,주식회사 한,육아 도우미,042-886-****,igim@nate.com,yuneungyeong,172.21.5.133,4045921347623332584,2013-06-12,16,4.57,562636,935,5261
5533,박서현,서울특별시 동대문구 학동거리,17380,유한회사 전,청원 경찰,032-500-****,hgim@yu.net,seongjin41,172.22.111.0,4812757799634,2003-11-16,42,2.94225080243761,655330,931,3199
5534,장지혜,세종특별자치시 광진구 논현60길 (예진문강마을),54029,강이,무용가 및 안무가,016-558-****,minseo27@gmail.com,ti,10.44.222.132,4258619809403,2004-08-31,71,2.173,387793,566,3821
5535,최지우,충청남도 청양군 잠실로,92711,(유) 윤서한,시민 단체 활동가,042-618-****,ii@bagbag.net,jeonghyi20,172.30.35.69,30220266064045,1983-09-16,27,1.3073944057296,731231,612,3759
5536,박우진,충청남도 수원시 권선구 가락로 (정식김김면),19866,(주) 김,소년보호관 및 교도관,010-7866-****,dmun@ju.kr,pi,192.168.253.49,3525663489069877,1995-08-15,88,1.4346233,816012,465,2055
5537,김도윤,경상남도 영월군 삼성로 (지원박조동),13632,이김,어부 및 해녀,018-666-****,eunseo56@obag.kr,anjunyeong,172.18.166.161,4680084970303635,2014-10-31,95,4.316624179,227679,283,5849
5538,이정희,서울특별시 도봉구 테헤란가 (영진권이읍),38427,(유) 김,목제품 제조관련 종사원,031-169-****,seoyeon10@daum.net,anjimin,192.168.47.240,4158362748958,1997-09-14,50,2.9922897,64484,144,7293
5539,진지원,경상북도 고양시 덕양구 서초중앙42가,9963,주식회사 김이김,정부행정 관리자,070-9077-****,qbaeg@daum.net,jihuno,192.168.100.154,30364180531117,2017-06-10,10,3.769164673,306937,174,2870
